******************************************
Nodal r-coordinates
21 1
-1.000000000000000 
4.603200440151729 0.222141580374264 0.449994093362720 -0.331503361208642 -0.143669943452685 0.313759735755293 0.217859736544394 -0.681622120869624 -0.776363838970973 -0.014481098628840 -1.275786676857283 -0.022706800578770 0.404980094172191 0.288563795692843 -0.008895757975457 0.630277404335595 0.387989726013339 -0.173043228934789 3.036362656091614 0.130908685768338 0.120888308438234 1.215401436157799 -0.365334711021766 -1.001422985307703 5.779918107664985 3.545442552460419 0.449219234083813 0.685463616311782 -0.060918110469331 -0.919520958340970 0.504710061940074 -0.183221232336105 -0.176999378315876 0.724037724004204 0.211325262680314 0.063027410177221 2.070120496966683 -0.953469030022177 -0.391684434255243 1.081381344205031 -0.163610302833500 -0.687165231649294 5.121912859256658 0.357547281457598 -0.373344853400762 1.125824907353411 -0.073144080589709 -0.997467082423993 0.483557078272328 -1.228861513546062 -1.185316204308296 -0.543015524495771 0.815325704473073 0.771193476960362 
0.957930151626508 -1.118196550830275 -0.351074187986182 -0.024806444016663 -0.843228115264958 0.621146721472435 0.099628956964108 0.057504763775309 -0.475119887560877 1.006619977048465 -0.385863962328346 0.367193704778315 -0.430103508739862 0.969463158256511 -1.856429763581321 -0.449345884043182 0.848219735440104 -1.593499317412186 -0.647033733239294 -0.513800833379604 1.584922104507232 0.298311830758880 0.098017433170568 -1.321825740437469 0.884438812979655 0.336532684257419 0.781485073614880 -0.873360067507067 -0.543710478643433 -1.650649491043144 -1.522004919821990 0.147800731651042 -0.133552298388231 0.773364390172641 0.047666469368756 -0.715222493543403 -1.819399271227733 -0.482341692981335 1.111550541124734 0.902047934542672 0.573230145305171 -0.973330039523305 0.351289372254646 -0.741203234508035 1.702062960154998 -0.003538932326738 -0.150361153811350 -0.763470439530406 0.122438154584398 -0.347315932264239 -0.327740057773868 0.180803764813286 0.109598870040223 1.087896779476014 
-1.471780520018353 0.929277313658089 -0.538969299488648 -1.074728047354862 0.136508313920582 0.697504545256192 0.369842116122102 0.250592611920686 -0.597458847830902 -0.766445903442097 1.091043624427110 1.595408542657376 0.871616115926214 -0.424170354636523 3.828953629956663 0.938901862700966 -0.461466241705294 2.095933064357297 3.895898549738174 0.086358465497728 -0.934846779088153 -1.326775198964866 -0.425429473048297 0.458230777531627 1.349935031453338 -0.688697110417212 0.068281726825739 -1.615811972072746 0.697040868828848 -0.768144893634182 3.067530527077230 0.062251499175138 0.454345649026170 -0.730740186784773 0.046239790732333 0.916886889327862 6.225409625776710 0.631725451862322 0.273446108047272 -0.984316737500006 -0.767087306781136 0.824913209825393 3.207872183332942 -0.239119563377213 -1.225540249112187 -0.811111109207678 -0.167644787117222 -0.234926718077724 -0.892616411751683 0.130534707557608 -1.024428774855573 1.158996517612691 0.221736680523707 0.070858880823706 
1.901412526586983 1.901412526586983 0.461423526266427 2.011971534931336 2.011971534931336 -1.965058760591427 0.357517950390249 0.357517950390249 1.936762321617191 -2.191044947652629 -2.191044947652629 -3.856769474496267 1.079524698657041 1.079524698657041 8.824460426906768 1.101615175544182 1.101615175544182 7.759170588789557 -0.562420191474159 -0.320583177805472 -0.562420191474159 2.973715907841960 -0.320583177805472 2.973715907841960 -0.889576938938664 1.021631171301362 -0.889576938938664 4.309748684202836 1.021631171301362 4.309748684202836 4.261876094878831 -0.056176392136446 4.261876094878831 1.639968948757979 -0.056176392136446 1.639968948757979 1.952654052233859 -1.238005865483359 1.952654052233859 2.155099175885365 -1.238005865483359 2.155099175885399 -3.307374537501659 0.194944244198832 -3.307374537501659 1.466331775004289 0.194944244198832 1.466331775004289 -0.932094523890541 0.091953274135249 -0.932094523890541 -2.602682953913254 0.091953274135249 -2.602682953913254 
******************************************
Cubature Projection Matrix
21 54
0.309704730822268 0.310021090879259 0.310021090879259 -0.079749615646078 0.054858969828752 0.054858969828752 0.091906899435887 -0.251187556833275 -0.251187556833275 -0.579167987227047 0.122886760948953 0.122886760948953 0.488257738247237 0.068803061662685 0.068803061662685 0.987825846130545 -0.032682620972398 -0.032682620972398 -0.114206361022121 -0.114206361022121 -0.069700263459313 -0.069700263459313 -0.246867245287286 -0.246867245287286 -0.132422010349698 -0.132422010349698 0.030440567359145 0.030440567359145 0.144908277404496 0.144908277404497 -0.072430558316841 -0.072430558316841 0.040701369119643 0.040701369119644 0.296465243607758 0.296465243607757 0.077240351557372 0.077240351557371 0.060218521073981 0.060218521073981 -0.444142233859344 -0.444142233859345 0.216626731081709 0.216626731081709 -0.246029231009066 -0.246029231009067 -0.064173342263122 -0.064173342263122 0.026334542660760 0.026334542660760 -0.319653264974726 -0.319653264974727 0.434600395281265 0.434600395281265 
-0.098396112547083 0.090859581173614 -0.178205307062366 -0.008504091971928 0.049656350068736 0.023437482579074 0.045173518327073 0.112085219479361 0.056506339047942 -0.121308513922922 -0.057752366533847 0.048240198594897 0.223213808924190 -0.031392471724202 0.041199380851463 0.125529621561144 0.011738849922366 -0.033993456266176 -0.013605602406907 0.052805951209063 -0.044167218553325 0.034452049231366 -0.069408339457661 0.361525081816212 0.035035409031765 0.058766744466442 -0.049310296665441 -0.040127983233665 0.163112950028690 -0.062284109314567 -0.043913807924203 0.030631412484780 0.039693431775246 -0.015740880005399 -0.103740608745483 0.359878331689506 0.026081665347823 -0.035706240185475 0.071158687626889 -0.017885670016063 -0.183350002943550 0.536871972653493 0.002190443871344 -0.093866955344141 -0.146918052486589 0.117772303229401 0.034616488349890 -0.037906650431411 -0.034788596217255 -0.037588304277297 -0.059800717844781 0.162046723779251 -0.046986729555619 -0.247630911483643 
-0.014121758881198 0.068387445183507 0.094023133289800 0.039655520164815 0.131807316925158 -0.151868011389008 0.001079181142973 -0.002721036275315 0.081217740486738 -0.246131697720039 0.081004751742528 -0.094925149791154 -0.068732246003288 0.033998107863234 0.007098349705082 -0.012471868207034 -0.004360397684060 -0.035588025350854 0.060172418280881 -0.055886766110016 0.019624251317339 -0.048895510313445 0.080712841061841 0.341794869275500 0.027725409770323 -0.046211354386243 -0.094842076272437 0.177424036659964 -0.007501815490638 0.622145168740801 -0.000386251224050 -0.026483053690351 0.029449963997802 0.008944612609430 0.033721251378076 0.008279816304546 0.008399245979847 0.036638924139725 0.051578909297479 -0.005907591246014 -0.034145138446364 0.036585195196270 -0.061082865923524 0.068727979371295 -0.027570197329995 -0.171796324554633 0.019459837525873 0.351786307776107 -0.087373872630823 0.101094857317351 0.040507018388902 -0.171821407183827 -0.032585490556020 -0.159634554232842 
0.068387445183507 -0.014121758881198 0.094023133289800 0.131807316925158 0.039655520164815 -0.151868011389008 -0.002721036275315 0.001079181142973 0.081217740486738 0.081004751742528 -0.246131697720039 -0.094925149791154 0.033998107863234 -0.068732246003288 0.007098349705082 -0.004360397684059 -0.012471868207034 -0.035588025350854 0.019624251317339 0.080712841061842 0.060172418280880 0.341794869275499 -0.055886766110015 -0.048895510313445 -0.094842076272437 -0.007501815490638 0.027725409770323 0.622145168740801 -0.046211354386243 0.177424036659964 0.029449963997802 0.033721251378076 -0.000386251224050 0.008279816304546 -0.026483053690351 0.008944612609430 0.051578909297479 -0.034145138446365 0.008399245979847 0.036585195196268 0.036638924139724 -0.005907591246014 -0.027570197329995 0.019459837525873 -0.061082865923524 0.351786307776107 0.068727979371295 -0.171796324554633 0.040507018388902 -0.032585490556020 -0.087373872630823 -0.159634554232842 0.101094857317352 -0.171821407183826 
0.090859581173613 -0.098396112547084 -0.178205307062366 0.049656350068736 -0.008504091971928 0.023437482579074 0.112085219479362 0.045173518327072 0.056506339047943 -0.057752366533847 -0.121308513922922 0.048240198594897 -0.031392471724202 0.223213808924189 0.041199380851463 0.011738849922365 0.125529621561142 -0.033993456266175 -0.044167218553325 -0.069408339457661 -0.013605602406906 0.361525081816214 0.052805951209062 0.034452049231366 -0.049310296665441 0.163112950028690 0.035035409031765 -0.062284109314566 0.058766744466442 -0.040127983233665 0.039693431775246 -0.103740608745483 -0.043913807924203 0.359878331689506 0.030631412484780 -0.015740880005399 0.071158687626889 -0.183350002943548 0.026081665347823 0.536871972653487 -0.035706240185474 -0.017885670016063 -0.146918052486589 0.034616488349890 0.002190443871344 -0.037906650431410 -0.093866955344141 0.117772303229400 -0.059800717844781 -0.046986729555620 -0.034788596217255 -0.247630911483644 -0.037588304277298 0.162046723779251 
0.310021090879259 0.309704730822268 0.310021090879259 0.054858969828753 -0.079749615646078 0.054858969828752 -0.251187556833274 0.091906899435889 -0.251187556833274 0.122886760948953 -0.579167987227047 0.122886760948953 0.068803061662685 0.488257738247237 0.068803061662685 -0.032682620972397 0.987825846130552 -0.032682620972397 -0.069700263459314 -0.246867245287287 -0.114206361022118 -0.246867245287287 -0.114206361022118 -0.069700263459313 0.030440567359145 0.144908277404496 -0.132422010349698 0.144908277404496 -0.132422010349698 0.030440567359145 0.040701369119643 0.296465243607758 -0.072430558316841 0.296465243607758 -0.072430558316841 0.040701369119644 0.060218521073981 -0.444142233859346 0.077240351557372 -0.444142233859347 0.077240351557369 0.060218521073981 -0.246029231009067 -0.064173342263123 0.216626731081709 -0.064173342263123 0.216626731081709 -0.246029231009067 -0.319653264974726 0.434600395281266 0.026334542660762 0.434600395281266 0.026334542660763 -0.319653264974727 
-0.098396112547084 -0.178205307062366 0.090859581173614 -0.008504091971928 0.023437482579074 0.049656350068737 0.045173518327073 0.056506339047943 0.112085219479362 -0.121308513922923 0.048240198594897 -0.057752366533847 0.223213808924190 0.041199380851463 -0.031392471724202 0.125529621561144 -0.033993456266176 0.011738849922365 0.052805951209064 -0.013605602406907 0.034452049231366 -0.044167218553325 0.361525081816213 -0.069408339457661 0.058766744466442 0.035035409031766 -0.040127983233666 -0.049310296665442 -0.062284109314566 0.163112950028691 0.030631412484780 -0.043913807924203 -0.015740880005400 0.039693431775246 0.359878331689507 -0.103740608745483 -0.035706240185475 0.026081665347823 -0.017885670016063 0.071158687626889 0.536871972653495 -0.183350002943550 -0.093866955344142 0.002190443871344 0.117772303229400 -0.146918052486589 -0.037906650431410 0.034616488349891 -0.037588304277297 -0.034788596217255 0.162046723779251 -0.059800717844781 -0.247630911483644 -0.046986729555620 
0.061726175183903 -0.001380029053102 -0.001380029053102 0.002904803870982 -0.017359129937811 -0.017359129937812 -0.003922811895923 -0.056742855512898 -0.056742855512898 0.417231773639142 0.001724652737781 0.001724652737781 0.041513054352347 -0.006095243197136 -0.006095243197136 -0.028526075762361 0.003065013164749 0.003065013164749 -0.008846538051264 -0.008846538051264 0.015668254134024 0.015668254134024 -0.039350452539058 -0.039350452539058 -0.029241437311116 -0.029241437311116 0.007642440163265 0.007642440163266 -0.059130756454086 -0.059130756454086 0.004302301291567 0.004302301291567 -0.006489383172935 -0.006489383172935 -0.017230963606014 -0.017230963606013 0.003379218528761 0.003379218528761 -0.006700820264319 -0.006700820264319 0.114869371584162 0.114869371584162 0.029004743500641 0.029004743500641 0.008187285910638 0.008187285910638 0.121728601824818 0.121728601824818 0.017770167196758 0.017770167196758 -0.046151432954326 -0.046151432954326 0.221913532322853 0.221913532322853 
-0.055319527518146 -0.055319527518146 0.243063370606796 -0.011410317700357 -0.011410317700357 0.266945695216408 0.128589943592107 0.128589943592107 0.029544975561557 -0.023482333748105 -0.023482333748105 0.027252746335511 -0.004584191123805 -0.004584191123805 0.003446877915730 0.008044033107046 0.008044033107046 -0.000173305536617 -0.005811407988670 0.018997211814240 -0.005811407988670 -0.022868437153172 0.018997211814240 -0.022868437153172 0.016611519951161 0.036577294234206 0.016611519951161 -0.039496770522133 0.036577294234206 -0.039496770522133 -0.003986907813645 0.005271249843543 -0.003986907813645 0.001224182865172 0.005271249843543 0.001224182865172 0.005272482098615 -0.022494884497223 0.005272482098615 -0.014648405453159 -0.022494884497223 -0.014648405453159 -0.007838635356761 -0.047377003047396 -0.007838635356761 0.074613443383788 -0.047377003047396 0.074613443383788 -0.020001866793452 -0.012919575877877 -0.020001866793452 0.211998723654333 -0.012919575877878 0.211998723654332 
-0.001380029053102 0.061726175183903 -0.001380029053102 -0.017359129937811 0.002904803870982 -0.017359129937811 -0.056742855512898 -0.003922811895923 -0.056742855512898 0.001724652737781 0.417231773639142 0.001724652737781 -0.006095243197136 0.041513054352347 -0.006095243197136 0.003065013164748 -0.028526075762361 0.003065013164748 0.015668254134025 -0.039350452539060 -0.008846538051264 -0.039350452539058 -0.008846538051264 0.015668254134024 0.007642440163265 -0.059130756454085 -0.029241437311116 -0.059130756454085 -0.029241437311116 0.007642440163265 -0.006489383172935 -0.017230963606014 0.004302301291567 -0.017230963606013 0.004302301291567 -0.006489383172935 -0.006700820264319 0.114869371584163 0.003379218528761 0.114869371584163 0.003379218528761 -0.006700820264319 0.008187285910638 0.121728601824817 0.029004743500641 0.121728601824818 0.029004743500641 0.008187285910638 -0.046151432954326 0.221913532322852 0.017770167196758 0.221913532322852 0.017770167196758 -0.046151432954326 
-0.178205307062366 -0.098396112547084 0.090859581173613 0.023437482579074 -0.008504091971928 0.049656350068737 0.056506339047943 0.045173518327072 0.112085219479362 0.048240198594897 -0.121308513922922 -0.057752366533847 0.041199380851463 0.223213808924190 -0.031392471724202 -0.033993456266175 0.125529621561146 0.011738849922365 0.034452049231366 0.361525081816216 0.052805951209062 -0.069408339457662 -0.013605602406906 -0.044167218553325 -0.040127983233665 -0.062284109314567 0.058766744466442 0.163112950028690 0.035035409031766 -0.049310296665441 -0.015740880005400 0.359878331689507 0.030631412484780 -0.103740608745483 -0.043913807924203 0.039693431775246 -0.017885670016063 0.536871972653489 -0.035706240185475 -0.183350002943548 0.026081665347822 0.071158687626889 0.117772303229400 -0.037906650431410 -0.093866955344141 0.034616488349890 0.002190443871344 -0.146918052486589 0.162046723779251 -0.247630911483643 -0.037588304277298 -0.046986729555619 -0.034788596217255 -0.059800717844781 
-0.014121758881198 0.094023133289800 0.068387445183507 0.039655520164815 -0.151868011389008 0.131807316925158 0.001079181142973 0.081217740486738 -0.002721036275315 -0.246131697720039 -0.094925149791154 0.081004751742529 -0.068732246003288 0.007098349705082 0.033998107863234 -0.012471868207034 -0.035588025350854 -0.004360397684060 -0.055886766110016 0.060172418280881 -0.048895510313445 0.019624251317339 0.341794869275500 0.080712841061841 -0.046211354386243 0.027725409770323 0.177424036659964 -0.094842076272437 0.622145168740802 -0.007501815490638 -0.026483053690351 -0.000386251224050 0.008944612609430 0.029449963997802 0.008279816304546 0.033721251378076 0.036638924139725 0.008399245979847 -0.005907591246014 0.051578909297479 0.036585195196270 -0.034145138446364 0.068727979371296 -0.061082865923523 -0.171796324554633 -0.027570197329995 0.351786307776108 0.019459837525873 0.101094857317351 -0.087373872630823 -0.171821407183827 0.040507018388902 -0.159634554232842 -0.032585490556020 
-0.055319527518146 0.243063370606796 -0.055319527518146 -0.011410317700357 0.266945695216408 -0.011410317700357 0.128589943592107 0.029544975561557 0.128589943592107 -0.023482333748105 0.027252746335511 -0.023482333748105 -0.004584191123805 0.003446877915730 -0.004584191123805 0.008044033107046 -0.000173305536617 0.008044033107046 0.018997211814240 -0.005811407988670 -0.022868437153172 -0.005811407988670 -0.022868437153173 0.018997211814240 0.036577294234206 0.016611519951161 -0.039496770522133 0.016611519951161 -0.039496770522133 0.036577294234206 0.005271249843543 -0.003986907813645 0.001224182865172 -0.003986907813645 0.001224182865172 0.005271249843543 -0.022494884497223 0.005272482098615 -0.014648405453159 0.005272482098615 -0.014648405453159 -0.022494884497223 -0.047377003047397 -0.007838635356761 0.074613443383788 -0.007838635356761 0.074613443383788 -0.047377003047397 -0.012919575877877 -0.020001866793452 0.211998723654333 -0.020001866793452 0.211998723654332 -0.012919575877878 
0.243063370606796 -0.055319527518146 -0.055319527518146 0.266945695216408 -0.011410317700357 -0.011410317700357 0.029544975561557 0.128589943592108 0.128589943592108 0.027252746335511 -0.023482333748105 -0.023482333748105 0.003446877915730 -0.004584191123805 -0.004584191123805 -0.000173305536617 0.008044033107046 0.008044033107046 -0.022868437153173 -0.022868437153173 0.018997211814240 0.018997211814240 -0.005811407988670 -0.005811407988670 -0.039496770522133 -0.039496770522133 0.036577294234206 0.036577294234206 0.016611519951161 0.016611519951161 0.001224182865172 0.001224182865172 0.005271249843543 0.005271249843543 -0.003986907813645 -0.003986907813645 -0.014648405453159 -0.014648405453159 -0.022494884497223 -0.022494884497223 0.005272482098615 0.005272482098615 0.074613443383788 0.074613443383788 -0.047377003047397 -0.047377003047397 -0.007838635356761 -0.007838635356761 0.211998723654332 0.211998723654332 -0.012919575877878 -0.012919575877878 -0.020001866793452 -0.020001866793452 
0.094023133289800 -0.014121758881198 0.068387445183507 -0.151868011389008 0.039655520164815 0.131807316925158 0.081217740486738 0.001079181142972 -0.002721036275316 -0.094925149791154 -0.246131697720039 0.081004751742529 0.007098349705082 -0.068732246003288 0.033998107863234 -0.035588025350854 -0.012471868207034 -0.004360397684059 -0.048895510313445 0.341794869275503 -0.055886766110015 0.080712841061841 0.060172418280880 0.019624251317338 0.177424036659964 0.622145168740801 -0.046211354386243 -0.007501815490638 0.027725409770323 -0.094842076272437 0.008944612609430 0.008279816304546 -0.026483053690350 0.033721251378076 -0.000386251224050 0.029449963997802 -0.005907591246014 0.036585195196269 0.036638924139725 -0.034145138446365 0.008399245979847 0.051578909297480 -0.171796324554633 0.351786307776108 0.068727979371295 0.019459837525873 -0.061082865923523 -0.027570197329994 -0.171821407183825 -0.159634554232843 0.101094857317352 -0.032585490556019 -0.087373872630824 0.040507018388901 
0.068387445183507 0.094023133289800 -0.014121758881198 0.131807316925158 -0.151868011389008 0.039655520164814 -0.002721036275315 0.081217740486738 0.001079181142973 0.081004751742529 -0.094925149791154 -0.246131697720039 0.033998107863234 0.007098349705082 -0.068732246003288 -0.004360397684060 -0.035588025350854 -0.012471868207034 0.080712841061842 0.019624251317339 0.341794869275499 0.060172418280880 -0.048895510313445 -0.055886766110015 -0.007501815490638 -0.094842076272437 0.622145168740801 0.027725409770323 0.177424036659964 -0.046211354386243 0.033721251378077 0.029449963997802 0.008279816304546 -0.000386251224050 0.008944612609430 -0.026483053690350 -0.034145138446365 0.051578909297479 0.036585195196268 0.008399245979846 -0.005907591246015 0.036638924139724 0.019459837525873 -0.027570197329995 0.351786307776107 -0.061082865923524 -0.171796324554633 0.068727979371295 -0.032585490556020 0.040507018388902 -0.159634554232842 -0.087373872630823 -0.171821407183826 0.101094857317352 
-0.001380029053102 -0.001380029053102 0.061726175183903 -0.017359129937811 -0.017359129937812 0.002904803870982 -0.056742855512898 -0.056742855512898 -0.003922811895923 0.001724652737781 0.001724652737781 0.417231773639142 -0.006095243197136 -0.006095243197136 0.041513054352347 0.003065013164749 0.003065013164748 -0.028526075762361 -0.039350452539059 0.015668254134025 -0.039350452539058 -0.008846538051264 0.015668254134024 -0.008846538051264 -0.059130756454086 0.007642440163265 -0.059130756454086 -0.029241437311116 0.007642440163266 -0.029241437311116 -0.017230963606014 -0.006489383172935 -0.017230963606013 0.004302301291567 -0.006489383172935 0.004302301291567 0.114869371584163 -0.006700820264319 0.114869371584163 0.003379218528761 -0.006700820264319 0.003379218528761 0.121728601824818 0.008187285910638 0.121728601824818 0.029004743500641 0.008187285910638 0.029004743500641 0.221913532322852 -0.046151432954326 0.221913532322852 0.017770167196758 -0.046151432954326 0.017770167196758 
0.094023133289801 0.068387445183507 -0.014121758881198 -0.151868011389008 0.131807316925158 0.039655520164814 0.081217740486738 -0.002721036275316 0.001079181142972 -0.094925149791154 0.081004751742529 -0.246131697720039 0.007098349705082 0.033998107863234 -0.068732246003288 -0.035588025350854 -0.004360397684059 -0.012471868207034 0.341794869275503 -0.048895510313445 0.080712841061841 -0.055886766110015 0.019624251317338 0.060172418280880 0.622145168740801 0.177424036659964 -0.007501815490638 -0.046211354386243 -0.094842076272437 0.027725409770323 0.008279816304546 0.008944612609430 0.033721251378076 -0.026483053690350 0.029449963997802 -0.000386251224050 0.036585195196268 -0.005907591246014 -0.034145138446365 0.036638924139725 0.051578909297480 0.008399245979847 0.351786307776107 -0.171796324554633 0.019459837525873 0.068727979371296 -0.027570197329995 -0.061082865923524 -0.159634554232843 -0.171821407183826 -0.032585490556018 0.101094857317352 0.040507018388901 -0.087373872630824 
0.090859581173613 -0.178205307062366 -0.098396112547084 0.049656350068736 0.023437482579074 -0.008504091971928 0.112085219479361 0.056506339047943 0.045173518327072 -0.057752366533847 0.048240198594897 -0.121308513922921 -0.031392471724202 0.041199380851463 0.223213808924190 0.011738849922365 -0.033993456266175 0.125529621561142 -0.069408339457662 -0.044167218553325 0.361525081816213 -0.013605602406906 0.034452049231366 0.052805951209062 0.163112950028690 -0.049310296665441 -0.062284109314567 0.035035409031765 -0.040127983233665 0.058766744466442 -0.103740608745483 0.039693431775246 0.359878331689506 -0.043913807924203 -0.015740880005400 0.030631412484780 -0.183350002943548 0.071158687626889 0.536871972653487 0.026081665347823 -0.017885670016063 -0.035706240185474 0.034616488349890 -0.146918052486589 -0.037906650431411 0.002190443871344 0.117772303229400 -0.093866955344141 -0.046986729555620 -0.059800717844781 -0.247630911483643 -0.034788596217255 0.162046723779251 -0.037588304277298 
-0.178205307062366 0.090859581173614 -0.098396112547084 0.023437482579074 0.049656350068737 -0.008504091971928 0.056506339047943 0.112085219479362 0.045173518327072 0.048240198594897 -0.057752366533847 -0.121308513922922 0.041199380851463 -0.031392471724202 0.223213808924190 -0.033993456266175 0.011738849922365 0.125529621561145 0.361525081816216 0.034452049231366 -0.069408339457662 0.052805951209062 -0.044167218553325 -0.013605602406906 -0.062284109314566 -0.040127983233665 0.163112950028690 0.058766744466442 -0.049310296665441 0.035035409031766 0.359878331689507 -0.015740880005400 -0.103740608745483 0.030631412484780 0.039693431775246 -0.043913807924203 0.536871972653488 -0.017885670016063 -0.183350002943548 -0.035706240185475 0.071158687626889 0.026081665347822 -0.037906650431410 0.117772303229400 0.034616488349891 -0.093866955344141 -0.146918052486589 0.002190443871344 -0.247630911483643 0.162046723779251 -0.046986729555619 -0.037588304277298 -0.059800717844781 -0.034788596217255 
0.310021090879259 0.310021090879259 0.309704730822267 0.054858969828752 0.054858969828752 -0.079749615646078 -0.251187556833274 -0.251187556833274 0.091906899435889 0.122886760948953 0.122886760948953 -0.579167987227047 0.068803061662685 0.068803061662685 0.488257738247238 -0.032682620972397 -0.032682620972397 0.987825846130551 -0.246867245287286 -0.069700263459314 -0.246867245287286 -0.114206361022118 -0.069700263459314 -0.114206361022118 0.144908277404497 0.030440567359145 0.144908277404497 -0.132422010349698 0.030440567359145 -0.132422010349698 0.296465243607758 0.040701369119643 0.296465243607758 -0.072430558316841 0.040701369119643 -0.072430558316841 -0.444142233859346 0.060218521073981 -0.444142233859346 0.077240351557372 0.060218521073981 0.077240351557369 -0.064173342263122 -0.246029231009067 -0.064173342263122 0.216626731081709 -0.246029231009067 0.216626731081709 0.434600395281266 -0.319653264974726 0.434600395281266 0.026334542660763 -0.319653264974726 0.026334542660763 
******************************************
Cubature Surface Interpolation Matrix
27 6
0.778385959239712 0.290742522759450 -0.104695040637895 0.057044615195925 -0.034070335384559 0.012592278827368 
0.169124012378746 0.930937973485744 -0.145247889756133 0.071350347858087 -0.041268260521381 0.015103816554937 
-0.130552061286767 0.792870784490744 0.443767316945104 -0.162049067762571 0.087248542771521 -0.031285515158030 
-0.019848894955801 0.072500488453074 0.991627134259320 -0.063488331217645 0.029338195601009 -0.010128592139958 
0.062500000000000 -0.194648642353842 0.632148642353842 0.632148642353843 -0.194648642353843 0.062500000000000 
-0.010128592139958 0.029338195601009 -0.063488331217645 0.991627134259320 0.072500488453075 -0.019848894955801 
-0.031285515158030 0.087248542771521 -0.162049067762570 0.443767316945102 0.792870784490744 -0.130552061286767 
0.015103816554937 -0.041268260521381 0.071350347858088 -0.145247889756134 0.930937973485744 0.169124012378747 
0.012592278827368 -0.034070335384559 0.057044615195925 -0.104695040637895 0.290742522759450 0.778385959239712 
0.778385959239712 0.290742522759450 -0.104695040637895 0.057044615195925 -0.034070335384559 0.012592278827368 
0.169124012378746 0.930937973485744 -0.145247889756133 0.071350347858088 -0.041268260521381 0.015103816554937 
-0.130552061286767 0.792870784490744 0.443767316945103 -0.162049067762571 0.087248542771521 -0.031285515158030 
-0.019848894955801 0.072500488453075 0.991627134259320 -0.063488331217645 0.029338195601009 -0.010128592139958 
0.062500000000000 -0.194648642353842 0.632148642353842 0.632148642353843 -0.194648642353842 0.062500000000000 
-0.010128592139958 0.029338195601009 -0.063488331217645 0.991627134259320 0.072500488453075 -0.019848894955801 
-0.031285515158030 0.087248542771521 -0.162049067762571 0.443767316945102 0.792870784490744 -0.130552061286767 
0.015103816554937 -0.041268260521382 0.071350347858088 -0.145247889756134 0.930937973485744 0.169124012378746 
0.012592278827368 -0.034070335384559 0.057044615195925 -0.104695040637896 0.290742522759450 0.778385959239712 
0.012592278827368 -0.034070335384559 0.057044615195925 -0.104695040637895 0.290742522759450 0.778385959239712 
0.015103816554937 -0.041268260521381 0.071350347858088 -0.145247889756133 0.930937973485744 0.169124012378746 
-0.031285515158030 0.087248542771521 -0.162049067762571 0.443767316945104 0.792870784490744 -0.130552061286767 
-0.010128592139958 0.029338195601009 -0.063488331217645 0.991627134259320 0.072500488453075 -0.019848894955801 
0.062500000000000 -0.194648642353842 0.632148642353843 0.632148642353842 -0.194648642353842 0.062500000000000 
-0.019848894955801 0.072500488453075 0.991627134259320 -0.063488331217646 0.029338195601009 -0.010128592139958 
-0.130552061286767 0.792870784490743 0.443767316945102 -0.162049067762571 0.087248542771521 -0.031285515158030 
0.169124012378746 0.930937973485743 -0.145247889756134 0.071350347858088 -0.041268260521381 0.015103816554937 
0.778385959239712 0.290742522759450 -0.104695040637895 0.057044615195925 -0.034070335384559 0.012592278827368 
******************************************
Cubature Surface Lift Matrix
21 27
14.380965537668091 9.912994628964871 -3.377126700034261 -1.138623680789736 2.167195767195761 -1.024823527627692 -0.389066133161987 0.852256034751974 -0.383771926966955 -0.853381077796535 -1.896805687296007 -2.736412312230825 -3.279644308920035 -3.467513227513233 -3.279644308920032 -2.736412312230812 -1.896805687296002 -0.853381077796532 -0.383771926966965 0.852256034751966 -0.389066133162009 -1.024823527627680 2.167195767195771 -1.138623680789741 -3.377126700034256 9.912994628964865 14.380965537668066 
2.259215719609160 8.128678983117172 9.217174322550962 2.364439383146247 -1.309220472456745 0.269200917615491 0.277105973067359 -0.340519296026725 0.133924469377110 0.331657564415502 0.797286191635580 1.236514074545464 1.442471294427730 1.149646518582811 0.300145877325839 -0.721510636646872 -1.227418280676625 -0.790610998821711 -0.431647547292274 0.797432818872822 0.058646984183822 -1.455203361418312 1.215719608674529 1.521117850956894 -2.747803025307567 -2.241256737136674 0.764811803679038 
-0.201112492090291 0.002541022113258 4.471333157593828 9.649245644506019 6.882009588103002 0.635814057556543 -0.631512196262602 0.228697443608725 -0.037016225128456 -0.205893385507563 -0.674744784109449 -1.248977340429930 -1.241213660700737 -0.133457577551470 1.191399348342080 1.107038338855454 -0.204991501900848 -0.668925787330047 -0.535237395398481 0.514478063333703 0.942544116066151 -0.945535091127345 -1.323750323452407 0.809773725111157 1.792483263041575 0.805856176097876 0.019153816660278 
-0.037016225128456 0.228697443608724 -0.631512196262607 0.635814057556548 6.882009588103009 9.649245644506005 4.471333157593817 0.002541022113258 -0.201112492090290 0.019153816660278 0.805856176097875 1.792483263041577 0.809773725111158 -1.323750323452406 -0.945535091127340 0.942544116066148 0.514478063333703 -0.535237395398480 -0.668925787330047 -0.204991501900850 1.107038338855456 1.191399348342082 -0.133457577551469 -1.241213660700735 -1.248977340429926 -0.674744784109449 -0.205893385507563 
